scenario_id,task_id,tube_id,segment_index,from_waypoint,to_waypoint,motion_type,axis_mode,start_x_mm,start_y_mm,start_z_mm,end_x_mm,end_y_mm,end_z_mm,segment_distance_mm,requires_safe_z,collision_check_required,notes
baseline,TASK-7B1-012,TUBE-7B1-012,3,descend_to_pick,grip_close,gripper_action,gripper,-190.0,-120.0,145.0,-190.0,-120.0,145.0,0.0,false,false,
baseline,TASK-7B1-012,TUBE-7B1-012,4,grip_close,lift_to_safe_z,z_lift,z_axis,-190.0,-120.0,145.0,-190.0,-120.0,190.0,45.0,true,true,
baseline,TASK-7B1-012,TUBE-7B1-012,5,lift_to_safe_z,move_xy_above_scan,xy_move_at_safe_z,xy_axes,-190.0,-120.0,190.0,0.0,20.0,190.0,236.008,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-012,TUBE-7B1-012,6,move_xy_above_scan,descend_or_align_to_scan,z_descend,z_axis,0.0,20.0,190.0,0.0,20.0,155.0,35.0,true,true,
baseline,TASK-7B1-012,TUBE-7B1-012,7,descend_or_align_to_scan,scan_wait,scan_wait,dwell,0.0,20.0,155.0,0.0,20.0,155.0,0.0,false,false,
baseline,TASK-7B1-012,TUBE-7B1-012,8,scan_wait,lift_to_safe_z_after_scan,z_lift,z_axis,0.0,20.0,155.0,0.0,20.0,190.0,35.0,true,true,
baseline,TASK-7B1-012,TUBE-7B1-012,9,lift_to_safe_z_after_scan,move_xy_above_place,xy_move_at_safe_z,xy_axes,0.0,20.0,190.0,230.0,10.0,190.0,230.217,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-012,TUBE-7B1-012,10,move_xy_above_place,descend_to_place,z_descend,z_axis,230.0,10.0,190.0,230.0,10.0,135.0,55.0,true,true,
baseline,TASK-7B1-012,TUBE-7B1-012,11,descend_to_place,grip_open,gripper_action,gripper,230.0,10.0,135.0,230.0,10.0,135.0,0.0,false,false,
baseline,TASK-7B1-012,TUBE-7B1-012,12,grip_open,lift_to_safe_z_after_place,z_lift,z_axis,230.0,10.0,135.0,230.0,10.0,190.0,55.0,true,true,
baseline,TASK-7B1-013,TUBE-7B1-013,1,home_safe,move_xy_above_pick,xy_move_at_safe_z,xy_axes,0.0,0.0,190.0,-140.0,-120.0,190.0,184.391,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-013,TUBE-7B1-013,2,move_xy_above_pick,descend_to_pick,z_descend,z_axis,-140.0,-120.0,190.0,-140.0,-120.0,145.0,45.0,true,true,
baseline,TASK-7B1-013,TUBE-7B1-013,3,descend_to_pick,grip_close,gripper_action,gripper,-140.0,-120.0,145.0,-140.0,-120.0,145.0,0.0,false,false,
baseline,TASK-7B1-013,TUBE-7B1-013,4,grip_close,lift_to_safe_z,z_lift,z_axis,-140.0,-120.0,145.0,-140.0,-120.0,190.0,45.0,true,true,
baseline,TASK-7B1-013,TUBE-7B1-013,5,lift_to_safe_z,move_xy_above_scan,xy_move_at_safe_z,xy_axes,-140.0,-120.0,190.0,0.0,20.0,190.0,197.99,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-013,TUBE-7B1-013,6,move_xy_above_scan,descend_or_align_to_scan,z_descend,z_axis,0.0,20.0,190.0,0.0,20.0,155.0,35.0,true,true,
baseline,TASK-7B1-013,TUBE-7B1-013,7,descend_or_align_to_scan,scan_wait,scan_wait,dwell,0.0,20.0,155.0,0.0,20.0,155.0,0.0,false,false,
baseline,TASK-7B1-013,TUBE-7B1-013,8,scan_wait,lift_to_safe_z_after_scan,z_lift,z_axis,0.0,20.0,155.0,0.0,20.0,190.0,35.0,true,true,
baseline,TASK-7B1-013,TUBE-7B1-013,9,lift_to_safe_z_after_scan,move_xy_above_place,xy_move_at_safe_z,xy_axes,0.0,20.0,190.0,-395.0,275.0,190.0,470.16,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-013,TUBE-7B1-013,10,move_xy_above_place,descend_to_place,z_descend,z_axis,-395.0,275.0,190.0,-395.0,275.0,135.0,55.0,true,true,
baseline,TASK-7B1-013,TUBE-7B1-013,11,descend_to_place,grip_open,gripper_action,gripper,-395.0,275.0,135.0,-395.0,275.0,135.0,0.0,false,false,
baseline,TASK-7B1-013,TUBE-7B1-013,12,grip_open,lift_to_safe_z_after_place,z_lift,z_axis,-395.0,275.0,135.0,-395.0,275.0,190.0,55.0,true,true,
baseline,TASK-7B1-014,TUBE-7B1-014,1,home_safe,move_xy_above_pick,xy_move_at_safe_z,xy_axes,0.0,0.0,190.0,-115.0,-120.0,190.0,166.208,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-014,TUBE-7B1-014,2,move_xy_above_pick,descend_to_pick,z_descend,z_axis,-115.0,-120.0,190.0,-115.0,-120.0,145.0,45.0,true,true,
baseline,TASK-7B1-014,TUBE-7B1-014,3,descend_to_pick,grip_close,gripper_action,gripper,-115.0,-120.0,145.0,-115.0,-120.0,145.0,0.0,false,false,
baseline,TASK-7B1-014,TUBE-7B1-014,4,grip_close,lift_to_safe_z,z_lift,z_axis,-115.0,-120.0,145.0,-115.0,-120.0,190.0,45.0,true,true,
baseline,TASK-7B1-014,TUBE-7B1-014,5,lift_to_safe_z,move_xy_above_scan,xy_move_at_safe_z,xy_axes,-115.0,-120.0,190.0,0.0,20.0,190.0,181.177,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-014,TUBE-7B1-014,6,move_xy_above_scan,descend_or_align_to_scan,z_descend,z_axis,0.0,20.0,190.0,0.0,20.0,155.0,35.0,true,true,
baseline,TASK-7B1-014,TUBE-7B1-014,7,descend_or_align_to_scan,scan_wait,scan_wait,dwell,0.0,20.0,155.0,0.0,20.0,155.0,0.0,false,false,
baseline,TASK-7B1-014,TUBE-7B1-014,8,scan_wait,lift_to_safe_z_after_scan,z_lift,z_axis,0.0,20.0,155.0,0.0,20.0,190.0,35.0,true,true,
baseline,TASK-7B1-014,TUBE-7B1-014,9,lift_to_safe_z_after_scan,move_xy_above_place,xy_move_at_safe_z,xy_axes,0.0,20.0,190.0,380.0,10.0,190.0,380.132,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-014,TUBE-7B1-014,10,move_xy_above_place,descend_to_place,z_descend,z_axis,380.0,10.0,190.0,380.0,10.0,135.0,55.0,true,true,
baseline,TASK-7B1-014,TUBE-7B1-014,11,descend_to_place,grip_open,gripper_action,gripper,380.0,10.0,135.0,380.0,10.0,135.0,0.0,false,false,
baseline,TASK-7B1-014,TUBE-7B1-014,12,grip_open,lift_to_safe_z_after_place,z_lift,z_axis,380.0,10.0,135.0,380.0,10.0,190.0,55.0,true,true,
baseline,TASK-7B1-015,TUBE-7B1-015,1,home_safe,move_xy_above_pick,xy_move_at_safe_z,xy_axes,0.0,0.0,190.0,-240.0,-95.0,190.0,258.118,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-015,TUBE-7B1-015,2,move_xy_above_pick,descend_to_pick,z_descend,z_axis,-240.0,-95.0,190.0,-240.0,-95.0,145.0,45.0,true,true,
baseline,TASK-7B1-015,TUBE-7B1-015,3,descend_to_pick,grip_close,gripper_action,gripper,-240.0,-95.0,145.0,-240.0,-95.0,145.0,0.0,false,false,
baseline,TASK-7B1-015,TUBE-7B1-015,4,grip_close,lift_to_safe_z,z_lift,z_axis,-240.0,-95.0,145.0,-240.0,-95.0,190.0,45.0,true,true,
baseline,TASK-7B1-015,TUBE-7B1-015,5,lift_to_safe_z,move_xy_above_scan,xy_move_at_safe_z,xy_axes,-240.0,-95.0,190.0,0.0,20.0,190.0,266.13,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-015,TUBE-7B1-015,6,move_xy_above_scan,descend_or_align_to_scan,z_descend,z_axis,0.0,20.0,190.0,0.0,20.0,155.0,35.0,true,true,
baseline,TASK-7B1-015,TUBE-7B1-015,7,descend_or_align_to_scan,scan_wait,scan_wait,dwell,0.0,20.0,155.0,0.0,20.0,155.0,0.0,false,false,
baseline,TASK-7B1-015,TUBE-7B1-015,8,scan_wait,lift_to_safe_z_after_scan,z_lift,z_axis,0.0,20.0,155.0,0.0,20.0,190.0,35.0,true,true,
baseline,TASK-7B1-015,TUBE-7B1-015,9,lift_to_safe_z_after_scan,move_xy_above_place,xy_move_at_safe_z,xy_axes,0.0,20.0,190.0,255.0,-170.0,190.0,318.002,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-015,TUBE-7B1-015,10,move_xy_above_place,descend_to_place,z_descend,z_axis,255.0,-170.0,190.0,255.0,-170.0,135.0,55.0,true,true,
baseline,TASK-7B1-015,TUBE-7B1-015,11,descend_to_place,grip_open,gripper_action,gripper,255.0,-170.0,135.0,255.0,-170.0,135.0,0.0,false,false,
baseline,TASK-7B1-015,TUBE-7B1-015,12,grip_open,lift_to_safe_z_after_place,z_lift,z_axis,255.0,-170.0,135.0,255.0,-170.0,190.0,55.0,true,true,
baseline,TASK-7B1-016,TUBE-7B1-016,1,home_safe,move_xy_above_pick,xy_move_at_safe_z,xy_axes,0.0,0.0,190.0,-190.0,-95.0,190.0,212.426,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-016,TUBE-7B1-016,2,move_xy_above_pick,descend_to_pick,z_descend,z_axis,-190.0,-95.0,190.0,-190.0,-95.0,145.0,45.0,true,true,
baseline,TASK-7B1-016,TUBE-7B1-016,3,descend_to_pick,grip_close,gripper_action,gripper,-190.0,-95.0,145.0,-190.0,-95.0,145.0,0.0,false,false,
baseline,TASK-7B1-016,TUBE-7B1-016,4,grip_close,lift_to_safe_z,z_lift,z_axis,-190.0,-95.0,145.0,-190.0,-95.0,190.0,45.0,true,true,
baseline,TASK-7B1-016,TUBE-7B1-016,5,lift_to_safe_z,move_xy_above_scan,xy_move_at_safe_z,xy_axes,-190.0,-95.0,190.0,0.0,20.0,190.0,222.092,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-016,TUBE-7B1-016,6,move_xy_above_scan,descend_or_align_to_scan,z_descend,z_axis,0.0,20.0,190.0,0.0,20.0,155.0,35.0,true,true,
baseline,TASK-7B1-016,TUBE-7B1-016,7,descend_or_align_to_scan,scan_wait,scan_wait,dwell,0.0,20.0,155.0,0.0,20.0,155.0,0.0,false,false,
baseline,TASK-7B1-016,TUBE-7B1-016,8,scan_wait,lift_to_safe_z_after_scan,z_lift,z_axis,0.0,20.0,155.0,0.0,20.0,190.0,35.0,true,true,
baseline,TASK-7B1-016,TUBE-7B1-016,9,lift_to_safe_z_after_scan,move_xy_above_place,xy_move_at_safe_z,xy_axes,0.0,20.0,190.0,405.0,-170.0,190.0,447.353,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-016,TUBE-7B1-016,10,move_xy_above_place,descend_to_place,z_descend,z_axis,405.0,-170.0,190.0,405.0,-170.0,135.0,55.0,true,true,
baseline,TASK-7B1-016,TUBE-7B1-016,11,descend_to_place,grip_open,gripper_action,gripper,405.0,-170.0,135.0,405.0,-170.0,135.0,0.0,false,false,
baseline,TASK-7B1-016,TUBE-7B1-016,12,grip_open,lift_to_safe_z_after_place,z_lift,z_axis,405.0,-170.0,135.0,405.0,-170.0,190.0,55.0,true,true,
baseline,TASK-7B1-017,TUBE-7B1-017,1,home_safe,move_xy_above_pick,xy_move_at_safe_z,xy_axes,0.0,0.0,190.0,-165.0,-95.0,190.0,190.394,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-017,TUBE-7B1-017,2,move_xy_above_pick,descend_to_pick,z_descend,z_axis,-165.0,-95.0,190.0,-165.0,-95.0,145.0,45.0,true,true,
baseline,TASK-7B1-017,TUBE-7B1-017,3,descend_to_pick,grip_close,gripper_action,gripper,-165.0,-95.0,145.0,-165.0,-95.0,145.0,0.0,false,false,
baseline,TASK-7B1-017,TUBE-7B1-017,4,grip_close,lift_to_safe_z,z_lift,z_axis,-165.0,-95.0,145.0,-165.0,-95.0,190.0,45.0,true,true,
baseline,TASK-7B1-017,TUBE-7B1-017,5,lift_to_safe_z,move_xy_above_scan,xy_move_at_safe_z,xy_axes,-165.0,-95.0,190.0,0.0,20.0,190.0,201.122,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-017,TUBE-7B1-017,6,move_xy_above_scan,descend_or_align_to_scan,z_descend,z_axis,0.0,20.0,190.0,0.0,20.0,155.0,35.0,true,true,
baseline,TASK-7B1-017,TUBE-7B1-017,7,descend_or_align_to_scan,scan_wait,scan_wait,dwell,0.0,20.0,155.0,0.0,20.0,155.0,0.0,false,false,
baseline,TASK-7B1-017,TUBE-7B1-017,8,scan_wait,lift_to_safe_z_after_scan,z_lift,z_axis,0.0,20.0,155.0,0.0,20.0,190.0,35.0,true,true,
baseline,TASK-7B1-017,TUBE-7B1-017,9,lift_to_safe_z_after_scan,move_xy_above_place,xy_move_at_safe_z,xy_axes,0.0,20.0,190.0,255.0,10.0,190.0,255.196,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-017,TUBE-7B1-017,10,move_xy_above_place,descend_to_place,z_descend,z_axis,255.0,10.0,190.0,255.0,10.0,135.0,55.0,true,true,
baseline,TASK-7B1-017,TUBE-7B1-017,11,descend_to_place,grip_open,gripper_action,gripper,255.0,10.0,135.0,255.0,10.0,135.0,0.0,false,false,
baseline,TASK-7B1-017,TUBE-7B1-017,12,grip_open,lift_to_safe_z_after_place,z_lift,z_axis,255.0,10.0,135.0,255.0,10.0,190.0,55.0,true,true,
baseline,TASK-7B1-018,TUBE-7B1-018,1,home_safe,move_xy_above_pick,xy_move_at_safe_z,xy_axes,0.0,0.0,190.0,-140.0,-95.0,190.0,169.189,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-018,TUBE-7B1-018,2,move_xy_above_pick,descend_to_pick,z_descend,z_axis,-140.0,-95.0,190.0,-140.0,-95.0,145.0,45.0,true,true,
baseline,TASK-7B1-018,TUBE-7B1-018,3,descend_to_pick,grip_close,gripper_action,gripper,-140.0,-95.0,145.0,-140.0,-95.0,145.0,0.0,false,false,
baseline,TASK-7B1-018,TUBE-7B1-018,4,grip_close,lift_to_safe_z,z_lift,z_axis,-140.0,-95.0,145.0,-140.0,-95.0,190.0,45.0,true,true,
baseline,TASK-7B1-018,TUBE-7B1-018,5,lift_to_safe_z,move_xy_above_scan,xy_move_at_safe_z,xy_axes,-140.0,-95.0,190.0,0.0,20.0,190.0,181.177,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-018,TUBE-7B1-018,6,move_xy_above_scan,descend_or_align_to_scan,z_descend,z_axis,0.0,20.0,190.0,0.0,20.0,155.0,35.0,true,true,
baseline,TASK-7B1-018,TUBE-7B1-018,7,descend_or_align_to_scan,scan_wait,scan_wait,dwell,0.0,20.0,155.0,0.0,20.0,155.0,0.0,false,false,
baseline,TASK-7B1-018,TUBE-7B1-018,8,scan_wait,lift_to_safe_z_after_scan,z_lift,z_axis,0.0,20.0,155.0,0.0,20.0,190.0,35.0,true,true,
baseline,TASK-7B1-018,TUBE-7B1-018,9,lift_to_safe_z_after_scan,move_xy_above_place,xy_move_at_safe_z,xy_axes,0.0,20.0,190.0,405.0,10.0,190.0,405.123,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-018,TUBE-7B1-018,10,move_xy_above_place,descend_to_place,z_descend,z_axis,405.0,10.0,190.0,405.0,10.0,135.0,55.0,true,true,
baseline,TASK-7B1-018,TUBE-7B1-018,11,descend_to_place,grip_open,gripper_action,gripper,405.0,10.0,135.0,405.0,10.0,135.0,0.0,false,false,
baseline,TASK-7B1-018,TUBE-7B1-018,12,grip_open,lift_to_safe_z_after_place,z_lift,z_axis,405.0,10.0,135.0,405.0,10.0,190.0,55.0,true,true,
baseline,TASK-7B1-019,TUBE-7B1-019,1,home_safe,move_xy_above_pick,xy_move_at_safe_z,xy_axes,0.0,0.0,190.0,-60.0,-170.0,190.0,180.278,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-019,TUBE-7B1-019,2,move_xy_above_pick,descend_to_pick,z_descend,z_axis,-60.0,-170.0,190.0,-60.0,-170.0,145.0,45.0,true,true,
baseline,TASK-7B1-019,TUBE-7B1-019,3,descend_to_pick,grip_close,gripper_action,gripper,-60.0,-170.0,145.0,-60.0,-170.0,145.0,0.0,false,false,
baseline,TASK-7B1-019,TUBE-7B1-019,4,grip_close,lift_to_safe_z,z_lift,z_axis,-60.0,-170.0,145.0,-60.0,-170.0,190.0,45.0,true,true,
baseline,TASK-7B1-019,TUBE-7B1-019,5,lift_to_safe_z,move_xy_above_scan,xy_move_at_safe_z,xy_axes,-60.0,-170.0,190.0,0.0,20.0,190.0,199.249,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-019,TUBE-7B1-019,6,move_xy_above_scan,descend_or_align_to_scan,z_descend,z_axis,0.0,20.0,190.0,0.0,20.0,155.0,35.0,true,true,
baseline,TASK-7B1-019,TUBE-7B1-019,7,descend_or_align_to_scan,scan_wait,scan_wait,dwell,0.0,20.0,155.0,0.0,20.0,155.0,0.0,false,false,
baseline,TASK-7B1-019,TUBE-7B1-019,8,scan_wait,lift_to_safe_z_after_scan,z_lift,z_axis,0.0,20.0,155.0,0.0,20.0,190.0,35.0,true,true,
baseline,TASK-7B1-019,TUBE-7B1-019,9,lift_to_safe_z_after_scan,move_xy_above_place,xy_move_at_safe_z,xy_axes,0.0,20.0,190.0,280.0,-170.0,190.0,338.378,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-019,TUBE-7B1-019,10,move_xy_above_place,descend_to_place,z_descend,z_axis,280.0,-170.0,190.0,280.0,-170.0,135.0,55.0,true,true,
baseline,TASK-7B1-019,TUBE-7B1-019,11,descend_to_place,grip_open,gripper_action,gripper,280.0,-170.0,135.0,280.0,-170.0,135.0,0.0,false,false,
baseline,TASK-7B1-019,TUBE-7B1-019,12,grip_open,lift_to_safe_z_after_place,z_lift,z_axis,280.0,-170.0,135.0,280.0,-170.0,190.0,55.0,true,true,
baseline,TASK-7B1-020,TUBE-7B1-020,1,home_safe,move_xy_above_pick,xy_move_at_safe_z,xy_axes,0.0,0.0,190.0,-35.0,-170.0,190.0,173.566,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-020,TUBE-7B1-020,2,move_xy_above_pick,descend_to_pick,z_descend,z_axis,-35.0,-170.0,190.0,-35.0,-170.0,145.0,45.0,true,true,
baseline,TASK-7B1-020,TUBE-7B1-020,3,descend_to_pick,grip_close,gripper_action,gripper,-35.0,-170.0,145.0,-35.0,-170.0,145.0,0.0,false,false,
baseline,TASK-7B1-020,TUBE-7B1-020,4,grip_close,lift_to_safe_z,z_lift,z_axis,-35.0,-170.0,145.0,-35.0,-170.0,190.0,45.0,true,true,
baseline,TASK-7B1-020,TUBE-7B1-020,5,lift_to_safe_z,move_xy_above_scan,xy_move_at_safe_z,xy_axes,-35.0,-170.0,190.0,0.0,20.0,190.0,193.197,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-020,TUBE-7B1-020,6,move_xy_above_scan,descend_or_align_to_scan,z_descend,z_axis,0.0,20.0,190.0,0.0,20.0,155.0,35.0,true,true,
baseline,TASK-7B1-020,TUBE-7B1-020,7,descend_or_align_to_scan,scan_wait,scan_wait,dwell,0.0,20.0,155.0,0.0,20.0,155.0,0.0,false,false,
baseline,TASK-7B1-020,TUBE-7B1-020,8,scan_wait,lift_to_safe_z_after_scan,z_lift,z_axis,0.0,20.0,155.0,0.0,20.0,190.0,35.0,true,true,
baseline,TASK-7B1-020,TUBE-7B1-020,9,lift_to_safe_z_after_scan,move_xy_above_place,xy_move_at_safe_z,xy_axes,0.0,20.0,190.0,430.0,-170.0,190.0,470.106,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-020,TUBE-7B1-020,10,move_xy_above_place,descend_to_place,z_descend,z_axis,430.0,-170.0,190.0,430.0,-170.0,135.0,55.0,true,true,
baseline,TASK-7B1-020,TUBE-7B1-020,11,descend_to_place,grip_open,gripper_action,gripper,430.0,-170.0,135.0,430.0,-170.0,135.0,0.0,false,false,
baseline,TASK-7B1-020,TUBE-7B1-020,12,grip_open,lift_to_safe_z_after_place,z_lift,z_axis,430.0,-170.0,135.0,430.0,-170.0,190.0,55.0,true,true,
baseline,TASK-7B1-021,TUBE-7B1-021,1,home_safe,move_xy_above_pick,xy_move_at_safe_z,xy_axes,0.0,0.0,190.0,-10.0,-170.0,190.0,170.294,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-021,TUBE-7B1-021,2,move_xy_above_pick,descend_to_pick,z_descend,z_axis,-10.0,-170.0,190.0,-10.0,-170.0,145.0,45.0,true,true,
baseline,TASK-7B1-021,TUBE-7B1-021,3,descend_to_pick,grip_close,gripper_action,gripper,-10.0,-170.0,145.0,-10.0,-170.0,145.0,0.0,false,false,
baseline,TASK-7B1-021,TUBE-7B1-021,4,grip_close,lift_to_safe_z,z_lift,z_axis,-10.0,-170.0,145.0,-10.0,-170.0,190.0,45.0,true,true,
baseline,TASK-7B1-021,TUBE-7B1-021,5,lift_to_safe_z,move_xy_above_scan,xy_move_at_safe_z,xy_axes,-10.0,-170.0,190.0,0.0,20.0,190.0,190.263,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-021,TUBE-7B1-021,6,move_xy_above_scan,descend_or_align_to_scan,z_descend,z_axis,0.0,20.0,190.0,0.0,20.0,155.0,35.0,true,true,
baseline,TASK-7B1-021,TUBE-7B1-021,7,descend_or_align_to_scan,scan_wait,scan_wait,dwell,0.0,20.0,155.0,0.0,20.0,155.0,0.0,false,false,
baseline,TASK-7B1-021,TUBE-7B1-021,8,scan_wait,lift_to_safe_z_after_scan,z_lift,z_axis,0.0,20.0,155.0,0.0,20.0,190.0,35.0,true,true,
baseline,TASK-7B1-021,TUBE-7B1-021,9,lift_to_safe_z_after_scan,move_xy_above_place,xy_move_at_safe_z,xy_axes,0.0,20.0,190.0,280.0,10.0,190.0,280.179,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-021,TUBE-7B1-021,10,move_xy_above_place,descend_to_place,z_descend,z_axis,280.0,10.0,190.0,280.0,10.0,135.0,55.0,true,true,
baseline,TASK-7B1-021,TUBE-7B1-021,11,descend_to_place,grip_open,gripper_action,gripper,280.0,10.0,135.0,280.0,10.0,135.0,0.0,false,false,
baseline,TASK-7B1-021,TUBE-7B1-021,12,grip_open,lift_to_safe_z_after_place,z_lift,z_axis,280.0,10.0,135.0,280.0,10.0,190.0,55.0,true,true,
baseline,TASK-7B1-022,TUBE-7B1-022,1,home_safe,move_xy_above_pick,xy_move_at_safe_z,xy_axes,0.0,0.0,190.0,40.0,-170.0,190.0,174.642,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-022,TUBE-7B1-022,2,move_xy_above_pick,descend_to_pick,z_descend,z_axis,40.0,-170.0,190.0,40.0,-170.0,145.0,45.0,true,true,
baseline,TASK-7B1-022,TUBE-7B1-022,3,descend_to_pick,grip_close,gripper_action,gripper,40.0,-170.0,145.0,40.0,-170.0,145.0,0.0,false,false,
baseline,TASK-7B1-022,TUBE-7B1-022,4,grip_close,lift_to_safe_z,z_lift,z_axis,40.0,-170.0,145.0,40.0,-170.0,190.0,45.0,true,true,
baseline,TASK-7B1-022,TUBE-7B1-022,5,lift_to_safe_z,move_xy_above_scan,xy_move_at_safe_z,xy_axes,40.0,-170.0,190.0,0.0,20.0,190.0,194.165,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-022,TUBE-7B1-022,6,move_xy_above_scan,descend_or_align_to_scan,z_descend,z_axis,0.0,20.0,190.0,0.0,20.0,155.0,35.0,true,true,
baseline,TASK-7B1-022,TUBE-7B1-022,7,descend_or_align_to_scan,scan_wait,scan_wait,dwell,0.0,20.0,155.0,0.0,20.0,155.0,0.0,false,false,
baseline,TASK-7B1-022,TUBE-7B1-022,8,scan_wait,lift_to_safe_z_after_scan,z_lift,z_axis,0.0,20.0,155.0,0.0,20.0,190.0,35.0,true,true,
baseline,TASK-7B1-022,TUBE-7B1-022,9,lift_to_safe_z_after_scan,move_xy_above_place,xy_move_at_safe_z,xy_axes,0.0,20.0,190.0,430.0,10.0,190.0,430.116,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-022,TUBE-7B1-022,10,move_xy_above_place,descend_to_place,z_descend,z_axis,430.0,10.0,190.0,430.0,10.0,135.0,55.0,true,true,
baseline,TASK-7B1-022,TUBE-7B1-022,11,descend_to_place,grip_open,gripper_action,gripper,430.0,10.0,135.0,430.0,10.0,135.0,0.0,false,false,
baseline,TASK-7B1-022,TUBE-7B1-022,12,grip_open,lift_to_safe_z_after_place,z_lift,z_axis,430.0,10.0,135.0,430.0,10.0,190.0,55.0,true,true,
baseline,TASK-7B1-023,TUBE-7B1-023,1,home_safe,move_xy_above_pick,xy_move_at_safe_z,xy_axes,0.0,0.0,190.0,65.0,-170.0,190.0,182.003,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-023,TUBE-7B1-023,2,move_xy_above_pick,descend_to_pick,z_descend,z_axis,65.0,-170.0,190.0,65.0,-170.0,145.0,45.0,true,true,
baseline,TASK-7B1-023,TUBE-7B1-023,3,descend_to_pick,grip_close,gripper_action,gripper,65.0,-170.0,145.0,65.0,-170.0,145.0,0.0,false,false,
baseline,TASK-7B1-023,TUBE-7B1-023,4,grip_close,lift_to_safe_z,z_lift,z_axis,65.0,-170.0,145.0,65.0,-170.0,190.0,45.0,true,true,
baseline,TASK-7B1-023,TUBE-7B1-023,5,lift_to_safe_z,move_xy_above_scan,xy_move_at_safe_z,xy_axes,65.0,-170.0,190.0,0.0,20.0,190.0,200.811,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-023,TUBE-7B1-023,6,move_xy_above_scan,descend_or_align_to_scan,z_descend,z_axis,0.0,20.0,190.0,0.0,20.0,155.0,35.0,true,true,
baseline,TASK-7B1-023,TUBE-7B1-023,7,descend_or_align_to_scan,scan_wait,scan_wait,dwell,0.0,20.0,155.0,0.0,20.0,155.0,0.0,false,false,
baseline,TASK-7B1-023,TUBE-7B1-023,8,scan_wait,lift_to_safe_z_after_scan,z_lift,z_axis,0.0,20.0,155.0,0.0,20.0,190.0,35.0,true,true,
baseline,TASK-7B1-023,TUBE-7B1-023,9,lift_to_safe_z_after_scan,move_xy_above_place,xy_move_at_safe_z,xy_axes,0.0,20.0,190.0,305.0,-170.0,190.0,359.34,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-023,TUBE-7B1-023,10,move_xy_above_place,descend_to_place,z_descend,z_axis,305.0,-170.0,190.0,305.0,-170.0,135.0,55.0,true,true,
baseline,TASK-7B1-023,TUBE-7B1-023,11,descend_to_place,grip_open,gripper_action,gripper,305.0,-170.0,135.0,305.0,-170.0,135.0,0.0,false,false,
baseline,TASK-7B1-023,TUBE-7B1-023,12,grip_open,lift_to_safe_z_after_place,z_lift,z_axis,305.0,-170.0,135.0,305.0,-170.0,190.0,55.0,true,true,
baseline,TASK-7B1-024,TUBE-7B1-024,1,home_safe,move_xy_above_pick,xy_move_at_safe_z,xy_axes,0.0,0.0,190.0,-10.0,-145.0,190.0,145.344,true,true,XY travel is constrained to safe_z
baseline,TASK-7B1-024,TUBE-7B1-024,2,move_xy_above_pick,descend_to_pick,z_descend,z_axis,-10.0,-145.0,190.0,-10.0,-145.0,145.0,45.0,true,true,
baseline,TASK-7B1-024,TUBE-7B1-024,3,descend_to_pick,grip_close,gripper_action,gripper,-10.0,-145.0,145.0,-10.0,-145.0,145.0,0.0,false,false,
baseline,TASK-7B1-024,TUBE-7B1-024,4,grip_close,lift_to_safe_z,z_lift,z_axis,-10.0,-145.0,145.0,-10.0,-145.0,190.0,45.0,true,true,
